video_id,author,text,like_count,published_at,source_channel,video_title
te4V1vw2pRY,@erickfnu,Skip ufs 2.2,0,2026-01-23T05:00:17Z,Jagat Review,"Smartphone 3 Jutaan Desain Keren, Body Tipis, dan All Rounder dari Redmi! Review Redmi Note 15 5G"
te4V1vw2pRY,@abdulkadir5227,Gak setahan Oppo a5pro atau 6pro,0,2026-01-23T01:04:54Z,Jagat Review,"Smartphone 3 Jutaan Desain Keren, Body Tipis, dan All Rounder dari Redmi! Review Redmi Note 15 5G"
te4V1vw2pRY,@duniamainanku1511,Mkin kesini model kamranya jlek2 tata letaknya..,7,2026-01-22T10:48:37Z,Jagat Review,"Smartphone 3 Jutaan Desain Keren, Body Tipis, dan All Rounder dari Redmi! Review Redmi Note 15 5G"
te4V1vw2pRY,@pumanike9550,belum mensrik selera saya bang,0,2026-01-23T07:26:25Z,Jagat Review,"Smartphone 3 Jutaan Desain Keren, Body Tipis, dan All Rounder dari Redmi! Review Redmi Note 15 5G"
te4V1vw2pRY,@rigadget3543,"melihat harga smartphone terbaru di tahun 2026 ini, jadi enggak nyesel beli smartphone di akhir tahun kemarin 😂😂",0,2026-01-22T10:59:42Z,Jagat Review,"Smartphone 3 Jutaan Desain Keren, Body Tipis, dan All Rounder dari Redmi! Review Redmi Note 15 5G"
te4V1vw2pRY,@dimzm5_,"Efek storage harga naik is real, buset harganya edan😅",0,2026-01-22T18:49:37Z,Jagat Review,"Smartphone 3 Jutaan Desain Keren, Body Tipis, dan All Rounder dari Redmi! Review Redmi Note 15 5G"
te4V1vw2pRY,@PapaMasaKini-w1j,Bedanya sama yang pro apa bang?,0,2026-01-25T12:40:48Z,Jagat Review,"Smartphone 3 Jutaan Desain Keren, Body Tipis, dan All Rounder dari Redmi! Review Redmi Note 15 5G"
te4V1vw2pRY,@josh_widi,"Mohon maaf, jangan lupa untuk membahas ini. Apakah ada pro mode untuk video di HP ini? Soalnya gak semua HP ada. Terima kasih.",0,2026-01-22T11:00:38Z,Jagat Review,"Smartphone 3 Jutaan Desain Keren, Body Tipis, dan All Rounder dari Redmi! Review Redmi Note 15 5G"
te4V1vw2pRY,@AnggaPrayudanaNoritrit,Serius tergiurrrr.....🎉,0,2026-02-08T01:50:26Z,Jagat Review,"Smartphone 3 Jutaan Desain Keren, Body Tipis, dan All Rounder dari Redmi! Review Redmi Note 15 5G"
te4V1vw2pRY,@lynsyh_11,Tes yang pro + juga om🔥,0,2026-01-22T11:16:08Z,Jagat Review,"Smartphone 3 Jutaan Desain Keren, Body Tipis, dan All Rounder dari Redmi! Review Redmi Note 15 5G"
te4V1vw2pRY,@shakirparke,Iklannya diblur pasti iklan slot 🤣🤣🤣,31,2026-01-22T09:16:52Z,Jagat Review,"Smartphone 3 Jutaan Desain Keren, Body Tipis, dan All Rounder dari Redmi! Review Redmi Note 15 5G"
te4V1vw2pRY,@Fimo93,"Redmi tuh sbenernya bagus
Syangnya IKLAN.nya itu loh yg bkin mengganggu",1,2026-01-26T05:35:41Z,Jagat Review,"Smartphone 3 Jutaan Desain Keren, Body Tipis, dan All Rounder dari Redmi! Review Redmi Note 15 5G"
te4V1vw2pRY,@MARVINGAYE662,Bagus,0,2026-01-25T05:55:46Z,Jagat Review,"Smartphone 3 Jutaan Desain Keren, Body Tipis, dan All Rounder dari Redmi! Review Redmi Note 15 5G"
te4V1vw2pRY,@farellivan2532,Aduh desain belakang bukan seleraku 😢,0,2026-01-24T16:05:32Z,Jagat Review,"Smartphone 3 Jutaan Desain Keren, Body Tipis, dan All Rounder dari Redmi! Review Redmi Note 15 5G"
te4V1vw2pRY,@Faiz509,Lah curved,0,2026-01-22T11:03:21Z,Jagat Review,"Smartphone 3 Jutaan Desain Keren, Body Tipis, dan All Rounder dari Redmi! Review Redmi Note 15 5G"
te4V1vw2pRY,@Hambali-234,😊,0,2026-01-23T15:26:01Z,Jagat Review,"Smartphone 3 Jutaan Desain Keren, Body Tipis, dan All Rounder dari Redmi! Review Redmi Note 15 5G"
te4V1vw2pRY,@hadipoerbo9182,Kenapa harus curved layarnya... Lebih baik sama saja seperti yang pro... 😢,0,2026-01-23T04:04:12Z,Jagat Review,"Smartphone 3 Jutaan Desain Keren, Body Tipis, dan All Rounder dari Redmi! Review Redmi Note 15 5G"
te4V1vw2pRY,@mrowen1199,"apakah ada yg tau versi Pro dan Pro+ nya masuk indo atau engga? dan paling beda signifikan di mana?

atau bakal direview juga sama tim JR? wkwk

terima kasih",0,2026-01-22T10:34:50Z,Jagat Review,"Smartphone 3 Jutaan Desain Keren, Body Tipis, dan All Rounder dari Redmi! Review Redmi Note 15 5G"
te4V1vw2pRY,@elysss6913,Iqoo z10r tertawa,0,2026-01-22T18:49:07Z,Jagat Review,"Smartphone 3 Jutaan Desain Keren, Body Tipis, dan All Rounder dari Redmi! Review Redmi Note 15 5G"
te4V1vw2pRY,@85satriawan,Ke 6 😅,0,2026-01-22T09:03:50Z,Jagat Review,"Smartphone 3 Jutaan Desain Keren, Body Tipis, dan All Rounder dari Redmi! Review Redmi Note 15 5G"
te4V1vw2pRY,@faridz.azhar01,"Masih pake Redmi Note 12 Pro 5G nih keluaran 2023
Tapi beli nya 2024 😂",0,2026-01-22T13:42:52Z,Jagat Review,"Smartphone 3 Jutaan Desain Keren, Body Tipis, dan All Rounder dari Redmi! Review Redmi Note 15 5G"
te4V1vw2pRY,@kitachankuro25,"Bang Dedy, Redmi Note 14 dah habis dijual, gimana?? 😭",0,2026-01-22T09:34:11Z,Jagat Review,"Smartphone 3 Jutaan Desain Keren, Body Tipis, dan All Rounder dari Redmi! Review Redmi Note 15 5G"
te4V1vw2pRY,@YyPhone-i7p,"Boleh juga nie hp,, tapi gue mau nunggu hp merek Oppo atau vivo dikelas harga begini, yg masih nyediain slot micro SD, dan punya varian internal 512gb 👍🏼... Mungkin Oppo seri A tahun ini, dengan mempertahankan kapasitas batrei minimal 7000mah, dan masih nyediain slot micro SD!!.. sukses terus buat semua brand hp android yg masuk ke Indonesia.🔥.",0,2026-01-24T04:52:04Z,Jagat Review,"Smartphone 3 Jutaan Desain Keren, Body Tipis, dan All Rounder dari Redmi! Review Redmi Note 15 5G"
te4V1vw2pRY,@aetherkiryu,"Kameranya biasa amat, harganya cuih buat yg 256",0,2026-01-27T08:16:25Z,Jagat Review,"Smartphone 3 Jutaan Desain Keren, Body Tipis, dan All Rounder dari Redmi! Review Redmi Note 15 5G"
te4V1vw2pRY,@anwaraa7570,banting disengaja? sebelah keknya gitu wkwk,0,2026-01-22T11:11:08Z,Jagat Review,"Smartphone 3 Jutaan Desain Keren, Body Tipis, dan All Rounder dari Redmi! Review Redmi Note 15 5G"
te4V1vw2pRY,@handhapratama2355,Ke 2🎉 0:10,0,2026-01-22T09:03:09Z,Jagat Review,"Smartphone 3 Jutaan Desain Keren, Body Tipis, dan All Rounder dari Redmi! Review Redmi Note 15 5G"
te4V1vw2pRY,@kingjambrur,buset harganya 🫢,0,2026-01-22T12:12:05Z,Jagat Review,"Smartphone 3 Jutaan Desain Keren, Body Tipis, dan All Rounder dari Redmi! Review Redmi Note 15 5G"
te4V1vw2pRY,@TirtaMulia-i4b,REDMI Note 15 aneh Tahun Lalu Desain Redmi Note 14 Nggak Pake layar curved Tahun Ini Redmi Note 15 malah pke layar curve Sementara redmi note 14 pro yg layarnya curved berubah jdi flat di redmi note 15 pro gimana sih redmi Klo Pke Layar Curve yah curve semua dari Redmi Note 15 sampai redmi note 15+ curve semua itu baru redmi,1,2026-01-24T11:10:15Z,Jagat Review,"Smartphone 3 Jutaan Desain Keren, Body Tipis, dan All Rounder dari Redmi! Review Redmi Note 15 5G"
te4V1vw2pRY,@HafidzHanan-y5j,Bg perekaman 1080 60fps itu apa gak bisa? Kok gak di spil,0,2026-02-07T13:43:58Z,Jagat Review,"Smartphone 3 Jutaan Desain Keren, Body Tipis, dan All Rounder dari Redmi! Review Redmi Note 15 5G"
te4V1vw2pRY,@idbbaz,Tanggung mending pro 5g,0,2026-01-22T14:34:49Z,Jagat Review,"Smartphone 3 Jutaan Desain Keren, Body Tipis, dan All Rounder dari Redmi! Review Redmi Note 15 5G"
te4V1vw2pRY,@AXL.ffmax1,Lubang headset 😢,0,2026-01-22T15:09:01Z,Jagat Review,"Smartphone 3 Jutaan Desain Keren, Body Tipis, dan All Rounder dari Redmi! Review Redmi Note 15 5G"
te4V1vw2pRY,@dadantab,❤,0,2026-02-02T22:58:46Z,Jagat Review,"Smartphone 3 Jutaan Desain Keren, Body Tipis, dan All Rounder dari Redmi! Review Redmi Note 15 5G"
te4V1vw2pRY,@MuhammadSyaugiPratama-li6tc,Bismillah Lebaran 2026 Note 15 4g/5g🤲🏽,5,2026-01-22T15:42:05Z,Jagat Review,"Smartphone 3 Jutaan Desain Keren, Body Tipis, dan All Rounder dari Redmi! Review Redmi Note 15 5G"
te4V1vw2pRY,@warior1195,"Jagat review capek capek jelasin di tiap video bahwa proteksi yg ada di smartphone adalah fitur untuk pencegahan ketika terjadi hal hal yg tidak disengaja, eh... Entitas sdm rendah di fb = kalo punya proteksi ya gasskeun diceburin ke air lah",1,2026-01-23T00:38:53Z,Jagat Review,"Smartphone 3 Jutaan Desain Keren, Body Tipis, dan All Rounder dari Redmi! Review Redmi Note 15 5G"
te4V1vw2pRY,@HpBaru-p9y,UFS 2.2🎉🎉🎉🎉🎉🎉🎉🎉😂,0,2026-01-22T17:03:50Z,Jagat Review,"Smartphone 3 Jutaan Desain Keren, Body Tipis, dan All Rounder dari Redmi! Review Redmi Note 15 5G"
te4V1vw2pRY,@QiwzPro,Versi 4G untung gak ikut nyepam naga 685 🗿🗿,0,2026-01-22T10:07:27Z,Jagat Review,"Smartphone 3 Jutaan Desain Keren, Body Tipis, dan All Rounder dari Redmi! Review Redmi Note 15 5G"
te4V1vw2pRY,@definityID,keduax,0,2026-01-22T09:02:49Z,Jagat Review,"Smartphone 3 Jutaan Desain Keren, Body Tipis, dan All Rounder dari Redmi! Review Redmi Note 15 5G"
te4V1vw2pRY,@info2846,"Lagi lagi layar lengkung
Dahlah...",0,2026-01-23T22:35:02Z,Jagat Review,"Smartphone 3 Jutaan Desain Keren, Body Tipis, dan All Rounder dari Redmi! Review Redmi Note 15 5G"
te4V1vw2pRY,@catwin6045,"Always On 10sec Display 🤷🏻‍♂️💬💬
Layar melengkung nyaman 🙎🏻‍♂️💬💬 yg sekarang sudah tdk saya sukai.
Tapi tetap manntaapp....! 👍🏻👍🏻❤️‍🔥❤️‍🔥❤️‍🔥❤️‍🔥❤️‍🔥",0,2026-01-22T10:12:19Z,Jagat Review,"Smartphone 3 Jutaan Desain Keren, Body Tipis, dan All Rounder dari Redmi! Review Redmi Note 15 5G"
te4V1vw2pRY,@beostar201,"Mending infinix dari pada ini ..
Lmyan beda 500 rb yg seri 4g ..",0,2026-01-22T14:22:38Z,Jagat Review,"Smartphone 3 Jutaan Desain Keren, Body Tipis, dan All Rounder dari Redmi! Review Redmi Note 15 5G"
te4V1vw2pRY,@jibakri5221,Keren aku udah beli❤,0,2026-02-05T02:37:28Z,Jagat Review,"Smartphone 3 Jutaan Desain Keren, Body Tipis, dan All Rounder dari Redmi! Review Redmi Note 15 5G"
te4V1vw2pRY,@aripurnomo5209,Rekomen ndak bang buat dibeli,0,2026-01-22T14:24:12Z,Jagat Review,"Smartphone 3 Jutaan Desain Keren, Body Tipis, dan All Rounder dari Redmi! Review Redmi Note 15 5G"
te4V1vw2pRY,@mr.siraizen,"Ada chargernya, ada chargernya, ada charger nya 😌",0,2026-01-29T18:15:49Z,Jagat Review,"Smartphone 3 Jutaan Desain Keren, Body Tipis, dan All Rounder dari Redmi! Review Redmi Note 15 5G"
te4V1vw2pRY,@gerryriandi,"3:07 dengerin nih 😅 jangan protes ""kan udah IP sekian.. IP sekian.. aman aman aja dong, masa udah rusak garansi gak bisa.""",0,2026-01-22T10:57:49Z,Jagat Review,"Smartphone 3 Jutaan Desain Keren, Body Tipis, dan All Rounder dari Redmi! Review Redmi Note 15 5G"
te4V1vw2pRY,@Nicoden-j15,Nyaris sempurna di harganya❤,0,2026-02-07T11:46:10Z,Jagat Review,"Smartphone 3 Jutaan Desain Keren, Body Tipis, dan All Rounder dari Redmi! Review Redmi Note 15 5G"
te4V1vw2pRY,@npcnpc4865,"Udah 2026 uw tetep stuck di 8mp 😂
Mau bilang gimmick ntar banyak yg ngamok
Minimal 13 mp kek kaya x3 npc",0,2026-01-24T01:18:28Z,Jagat Review,"Smartphone 3 Jutaan Desain Keren, Body Tipis, dan All Rounder dari Redmi! Review Redmi Note 15 5G"
te4V1vw2pRY,@ridwan_tricks,"Lebih worth it ini daripada yang 4G menurutku , kamera cuma satu disusun layaknya kompor dan varian 8/256 juga udah tembus 3jtan😅",22,2026-01-22T09:51:52Z,Jagat Review,"Smartphone 3 Jutaan Desain Keren, Body Tipis, dan All Rounder dari Redmi! Review Redmi Note 15 5G"
te4V1vw2pRY,@radenalite,Ada iklannya.. ada iklannya..ada iklannya,7,2026-01-22T09:52:30Z,Jagat Review,"Smartphone 3 Jutaan Desain Keren, Body Tipis, dan All Rounder dari Redmi! Review Redmi Note 15 5G"
te4V1vw2pRY,@dannylaluyan,"Bisa aja gimmick marketing Xiaomi untuk Redmi Note 15 series.. emang ada yg bisa lihat kalo internal-nya ""diperkuat"" kaya titan? 😂😂",1,2026-01-22T10:34:47Z,Jagat Review,"Smartphone 3 Jutaan Desain Keren, Body Tipis, dan All Rounder dari Redmi! Review Redmi Note 15 5G"
te4V1vw2pRY,@reeze5877,"""3 jutaan"" gw pencet link langsung 5 juta",0,2026-01-22T09:47:32Z,Jagat Review,"Smartphone 3 Jutaan Desain Keren, Body Tipis, dan All Rounder dari Redmi! Review Redmi Note 15 5G"
te4V1vw2pRY,@TirtaMulia-i4b,Always On Display Ganti jadi Ten Second On Display Itu Lebih Baik Dari Pada Always On Display Nyala Hanya 10 Detik,0,2026-01-24T11:16:30Z,Jagat Review,"Smartphone 3 Jutaan Desain Keren, Body Tipis, dan All Rounder dari Redmi! Review Redmi Note 15 5G"
te4V1vw2pRY,@bimoagungk2977,redmi note paling waras dibanding seri pro-nya hahaha,0,2026-01-22T10:44:34Z,Jagat Review,"Smartphone 3 Jutaan Desain Keren, Body Tipis, dan All Rounder dari Redmi! Review Redmi Note 15 5G"
te4V1vw2pRY,@sawahsenandungujung,Hp paling bermasalah itu hp yg layarnya Curved ...,0,2026-01-27T13:14:35Z,Jagat Review,"Smartphone 3 Jutaan Desain Keren, Body Tipis, dan All Rounder dari Redmi! Review Redmi Note 15 5G"
te4V1vw2pRY,@YAN-FJKT48,3 jta g100😂,0,2026-01-22T16:08:24Z,Jagat Review,"Smartphone 3 Jutaan Desain Keren, Body Tipis, dan All Rounder dari Redmi! Review Redmi Note 15 5G"
te4V1vw2pRY,@NonaDita-k3y,kayaknya pro 5G aja yang mesti aku co pas thran 2026 ini,2,2026-01-22T09:14:48Z,Jagat Review,"Smartphone 3 Jutaan Desain Keren, Body Tipis, dan All Rounder dari Redmi! Review Redmi Note 15 5G"
te4V1vw2pRY,@Saksi-Bisu-Proyek,"Ada iklan gak ???? ada iklan, gua skip  Mending nungguin Infinix Note 60 Pro, atau GT 40 Pro, mengingat ini masih Januari ",0,2026-01-24T04:27:44Z,Jagat Review,"Smartphone 3 Jutaan Desain Keren, Body Tipis, dan All Rounder dari Redmi! Review Redmi Note 15 5G"
te4V1vw2pRY,@johar445,sdh desain kamera blkngnya jelek ditambah layar lengkung fix gk masuk hp inceran saya 🤭,0,2026-01-24T08:35:09Z,Jagat Review,"Smartphone 3 Jutaan Desain Keren, Body Tipis, dan All Rounder dari Redmi! Review Redmi Note 15 5G"
te4V1vw2pRY,@SigmaVhone,"Auto Bli, Karna Ada Slot MicroSD !!!",4,2026-01-24T13:56:02Z,Jagat Review,"Smartphone 3 Jutaan Desain Keren, Body Tipis, dan All Rounder dari Redmi! Review Redmi Note 15 5G"
te4V1vw2pRY,@omnick69,"Rekam video saya bandingkan dengan yang versi 4G kok lebih bagus yang 4G ya, lebih stabil.",0,2026-01-29T20:32:25Z,Jagat Review,"Smartphone 3 Jutaan Desain Keren, Body Tipis, dan All Rounder dari Redmi! Review Redmi Note 15 5G"
te4V1vw2pRY,@kasamago,Gahar..,0,2026-01-22T09:11:11Z,Jagat Review,"Smartphone 3 Jutaan Desain Keren, Body Tipis, dan All Rounder dari Redmi! Review Redmi Note 15 5G"
te4V1vw2pRY,@ontowiryo4952,"Mnding infnx note edge, udh turn d bwah 3 jta",6,2026-01-22T09:04:17Z,Jagat Review,"Smartphone 3 Jutaan Desain Keren, Body Tipis, dan All Rounder dari Redmi! Review Redmi Note 15 5G"
te4V1vw2pRY,@singkongkejuhaha,mahaaal ya k k,0,2026-01-22T23:38:05Z,Jagat Review,"Smartphone 3 Jutaan Desain Keren, Body Tipis, dan All Rounder dari Redmi! Review Redmi Note 15 5G"
te4V1vw2pRY,@romyalfallah,mending motorola .,0,2026-02-01T17:44:23Z,Jagat Review,"Smartphone 3 Jutaan Desain Keren, Body Tipis, dan All Rounder dari Redmi! Review Redmi Note 15 5G"
te4V1vw2pRY,@wawanazmir,tetap motorola 😅,0,2026-01-22T11:45:18Z,Jagat Review,"Smartphone 3 Jutaan Desain Keren, Body Tipis, dan All Rounder dari Redmi! Review Redmi Note 15 5G"
te4V1vw2pRY,@BangTukom,"Kamera nya gak keren..
Desain ReNot terburuk  menurut keyakinan saya.😊",0,2026-01-22T13:17:37Z,Jagat Review,"Smartphone 3 Jutaan Desain Keren, Body Tipis, dan All Rounder dari Redmi! Review Redmi Note 15 5G"
te4V1vw2pRY,@Iyoore82,redmi menyerah dengan 12/512 murah,0,2026-01-23T05:01:24Z,Jagat Review,"Smartphone 3 Jutaan Desain Keren, Body Tipis, dan All Rounder dari Redmi! Review Redmi Note 15 5G"
te4V1vw2pRY,@Ridwan-in6wz,Ga ekspek semahal itu,0,2026-01-22T11:44:36Z,Jagat Review,"Smartphone 3 Jutaan Desain Keren, Body Tipis, dan All Rounder dari Redmi! Review Redmi Note 15 5G"
te4V1vw2pRY,@story_life,"Masih setia dengan Redmi note 10 5G 8/128 dimensity 700, moga bisa upgrade,..",6,2026-01-22T09:43:26Z,Jagat Review,"Smartphone 3 Jutaan Desain Keren, Body Tipis, dan All Rounder dari Redmi! Review Redmi Note 15 5G"
te4V1vw2pRY,@musthofaa,2:13 Sayang sekali saya nggak suka penempatan modul kameranya,2,2026-01-23T06:06:54Z,Jagat Review,"Smartphone 3 Jutaan Desain Keren, Body Tipis, dan All Rounder dari Redmi! Review Redmi Note 15 5G"
te4V1vw2pRY,@BudiSantoso-cl9dd,Mskipun g kuat beli hp ini tp gw udh g trtarik merk lain xcept samsung,4,2026-01-22T09:26:06Z,Jagat Review,"Smartphone 3 Jutaan Desain Keren, Body Tipis, dan All Rounder dari Redmi! Review Redmi Note 15 5G"
te4V1vw2pRY,@narayana_abdillah,Desainnya di selera saya ga cocok 😅,6,2026-01-22T09:04:44Z,Jagat Review,"Smartphone 3 Jutaan Desain Keren, Body Tipis, dan All Rounder dari Redmi! Review Redmi Note 15 5G"
te4V1vw2pRY,@Asraf109Asraf10,Review yg pro 5g juga soalnya mau ambil yg pro 5g,2,2026-01-23T10:38:22Z,Jagat Review,"Smartphone 3 Jutaan Desain Keren, Body Tipis, dan All Rounder dari Redmi! Review Redmi Note 15 5G"
te4V1vw2pRY,@MoezCr1TiKaL,"hp nya dari segi spek dan desain layar mirip  dgn hp  baru infinix note edge 5g. tapi infinix  harganya lebih murah,  varian 8/256 dijual sekitar 3.2jt.",1,2026-01-22T09:42:49Z,Jagat Review,"Smartphone 3 Jutaan Desain Keren, Body Tipis, dan All Rounder dari Redmi! Review Redmi Note 15 5G"
te4V1vw2pRY,@PenikmatTIKTOK,Udah di tes jatuh sama david gatget,1,2026-01-22T14:50:34Z,Jagat Review,"Smartphone 3 Jutaan Desain Keren, Body Tipis, dan All Rounder dari Redmi! Review Redmi Note 15 5G"
te4V1vw2pRY,@djgokillX86,kamera ancur,0,2026-01-23T15:39:59Z,Jagat Review,"Smartphone 3 Jutaan Desain Keren, Body Tipis, dan All Rounder dari Redmi! Review Redmi Note 15 5G"
te4V1vw2pRY,@ireneoppa9400,"Design kameranya jelek bngt sumpah😂😂😂, kenapa gada yang simple dan minimalis kek series note 10 sih atau note 8 kamera seadanya gedenya bukan maen, kalo gede kek sensor Huawei Samsung or iPhone okelah",0,2026-01-22T17:18:57Z,Jagat Review,"Smartphone 3 Jutaan Desain Keren, Body Tipis, dan All Rounder dari Redmi! Review Redmi Note 15 5G"
te4V1vw2pRY,@josinbahaswan8041,Baru aja launch,9,2026-01-22T09:06:17Z,Jagat Review,"Smartphone 3 Jutaan Desain Keren, Body Tipis, dan All Rounder dari Redmi! Review Redmi Note 15 5G"
te4V1vw2pRY,@AhmadFauzi-pd2tb,Semua Desain redmi enggak bgt,0,2026-01-23T01:28:40Z,Jagat Review,"Smartphone 3 Jutaan Desain Keren, Body Tipis, dan All Rounder dari Redmi! Review Redmi Note 15 5G"
te4V1vw2pRY,@bagustsw8012,"Parah performa nya buat genshin set lowest cuma dapet 35 fps doank, padahal di rentang 3 jutaan banyak yg performa nya lebih ngebut kek iqoo z10r, moto g67 power, infinix gt 30 biasa",8,2026-01-22T11:27:19Z,Jagat Review,"Smartphone 3 Jutaan Desain Keren, Body Tipis, dan All Rounder dari Redmi! Review Redmi Note 15 5G"
te4V1vw2pRY,@rownbee_6,"komennya iklan iklan apa si, pada awam banget ya?
iklan bisa di matiin, yang komen pada ribut",3,2026-01-22T10:06:43Z,Jagat Review,"Smartphone 3 Jutaan Desain Keren, Body Tipis, dan All Rounder dari Redmi! Review Redmi Note 15 5G"
te4V1vw2pRY,@Andriasetiyawan,Ultra wide ampas,0,2026-01-22T09:39:47Z,Jagat Review,"Smartphone 3 Jutaan Desain Keren, Body Tipis, dan All Rounder dari Redmi! Review Redmi Note 15 5G"
te4V1vw2pRY,@danukurniawan2791,Poco f7 atau oppo reno 13 5g buat daily?,3,2026-01-22T09:24:42Z,Jagat Review,"Smartphone 3 Jutaan Desain Keren, Body Tipis, dan All Rounder dari Redmi! Review Redmi Note 15 5G"
te4V1vw2pRY,@rey_pracoustycmusic,"Titan Tiada tanding, mirip taglinenya Suzuki Smash🙂
Ya walau iklan, tapi bisa dimatikan dengan mudah, sejak jaman MIUI🙏",0,2026-01-22T10:28:41Z,Jagat Review,"Smartphone 3 Jutaan Desain Keren, Body Tipis, dan All Rounder dari Redmi! Review Redmi Note 15 5G"
te4V1vw2pRY,@wahyuzikri,"efek sparepart mahal, varian 6/128 balik lgi ",3,2026-01-22T09:15:04Z,Jagat Review,"Smartphone 3 Jutaan Desain Keren, Body Tipis, dan All Rounder dari Redmi! Review Redmi Note 15 5G"
te4V1vw2pRY,@irfanafrandi1290,Jelek,1,2026-01-22T21:37:15Z,Jagat Review,"Smartphone 3 Jutaan Desain Keren, Body Tipis, dan All Rounder dari Redmi! Review Redmi Note 15 5G"
te4V1vw2pRY,@HadisAy-y2q,"Masih ada yg pke Redmi 😂😂😂, dikala banyak Pilihan yg lebih Mending utk kaum Mendang-Mending! Hape IKLAN 😂😂😂",0,2026-01-22T13:31:52Z,Jagat Review,"Smartphone 3 Jutaan Desain Keren, Body Tipis, dan All Rounder dari Redmi! Review Redmi Note 15 5G"
te4V1vw2pRY,@Ady_S.,SoCnya sama kyak yg dipake Samsung A36 tapi A36 lebih mahal. Memang bagusan Samsung daripada redmi sih tapi bedanya jangan sampe sejutaan juga dong,2,2026-01-22T11:11:46Z,Jagat Review,"Smartphone 3 Jutaan Desain Keren, Body Tipis, dan All Rounder dari Redmi! Review Redmi Note 15 5G"
te4V1vw2pRY,@ght5402,masih dikasih slot micro sd,0,2026-01-23T11:35:09Z,Jagat Review,"Smartphone 3 Jutaan Desain Keren, Body Tipis, dan All Rounder dari Redmi! Review Redmi Note 15 5G"
te4V1vw2pRY,@andriansyahiskandar8629,Sama tecno camon 40 mending mana?,1,2026-01-23T06:05:06Z,Jagat Review,"Smartphone 3 Jutaan Desain Keren, Body Tipis, dan All Rounder dari Redmi! Review Redmi Note 15 5G"
te4V1vw2pRY,@adriafarrel,7:29 Terima kasih untuk regulasi EU yang telah memaksa smartphone minimal 5 tahun security patch ,0,2026-01-22T15:39:32Z,Jagat Review,"Smartphone 3 Jutaan Desain Keren, Body Tipis, dan All Rounder dari Redmi! Review Redmi Note 15 5G"
te4V1vw2pRY,@NgantokPolcok,"11:49 tolong abang nya suruh pose atau apa gitu bg, takut gw di pelototin kek gitu😅",1,2026-01-22T11:20:21Z,Jagat Review,"Smartphone 3 Jutaan Desain Keren, Body Tipis, dan All Rounder dari Redmi! Review Redmi Note 15 5G"
te4V1vw2pRY,@DanuSky-k2z3o,Vidio 1080P 60Fps nya mna bang!??,0,2026-01-22T13:02:10Z,Jagat Review,"Smartphone 3 Jutaan Desain Keren, Body Tipis, dan All Rounder dari Redmi! Review Redmi Note 15 5G"
te4V1vw2pRY,@gt_team952,"kalo ga masalah dgn layar, mending motorola g45  😁",1,2026-01-22T11:52:41Z,Jagat Review,"Smartphone 3 Jutaan Desain Keren, Body Tipis, dan All Rounder dari Redmi! Review Redmi Note 15 5G"
te4V1vw2pRY,@asyangcin3658,Samsung tiada lawan. ❤A56,2,2026-01-22T09:05:24Z,Jagat Review,"Smartphone 3 Jutaan Desain Keren, Body Tipis, dan All Rounder dari Redmi! Review Redmi Note 15 5G"
te4V1vw2pRY,@AndroidO1-f9w,ama Xiaomi not 14 pro 5g kamera bagus mana bangg,0,2026-01-24T16:26:01Z,Jagat Review,"Smartphone 3 Jutaan Desain Keren, Body Tipis, dan All Rounder dari Redmi! Review Redmi Note 15 5G"
te4V1vw2pRY,@Zakihunter99,Bahas red magic 11 pro dong,0,2026-01-30T03:50:29Z,Jagat Review,"Smartphone 3 Jutaan Desain Keren, Body Tipis, dan All Rounder dari Redmi! Review Redmi Note 15 5G"
te4V1vw2pRY,@abilzz-d2z,"Di tiktok sekarang yg 5g 2,3-2,4 yg 6/128",0,2026-01-22T12:48:59Z,Jagat Review,"Smartphone 3 Jutaan Desain Keren, Body Tipis, dan All Rounder dari Redmi! Review Redmi Note 15 5G"
te4V1vw2pRY,@rizkywidada7682,Baterai minimal 7.000 mah klo sekarang,3,2026-01-22T17:02:32Z,Jagat Review,"Smartphone 3 Jutaan Desain Keren, Body Tipis, dan All Rounder dari Redmi! Review Redmi Note 15 5G"
te4V1vw2pRY,@DhenyDhen,Desain kamerannya🗿,0,2026-01-22T14:11:56Z,Jagat Review,"Smartphone 3 Jutaan Desain Keren, Body Tipis, dan All Rounder dari Redmi! Review Redmi Note 15 5G"
te4V1vw2pRY,@Naufal-too,"Hp 3 jutaan cc nya abu abu, ada iklan, hyper bug, chipset standar, desain kamera kek kompor 4 tungku 😂, skip hp jelek 😂",9,2026-01-22T14:12:53Z,Jagat Review,"Smartphone 3 Jutaan Desain Keren, Body Tipis, dan All Rounder dari Redmi! Review Redmi Note 15 5G"
te4V1vw2pRY,@wbsadryan,ada infra red untuk remote control ndak kak?,0,2026-01-22T12:26:37Z,Jagat Review,"Smartphone 3 Jutaan Desain Keren, Body Tipis, dan All Rounder dari Redmi! Review Redmi Note 15 5G"
te4V1vw2pRY,@zonatutorialbersama,Kalau dari redmi note 10 5g ke redmi 15 biasa itu upgrade atau downgrade ya(abaikan 5g nya)? Pengen beli tapi masih mikir?,0,2026-01-22T14:19:47Z,Jagat Review,"Smartphone 3 Jutaan Desain Keren, Body Tipis, dan All Rounder dari Redmi! Review Redmi Note 15 5G"
